id,network_tag,name,latitude,longitude,bikes,free,timestamp,extra
7035,capital-bikeshare,31078 - Arlington Blvd & S George Mason Dr/NFATC,38.869442,-77.104503,3,8,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 333, 'installDate': '0', 'latestUpdateTime': '1445796540862', 'temporary': False, 'installed': True, 'terminalName': '31078', 'name': 'Arlington Blvd & S George Mason Dr/NFATC'}"
7036,capital-bikeshare,31274 - MLK Library/9th & G St NW,38.898404,-77.024281,11,12,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 334, 'installDate': '0', 'latestUpdateTime': '1445796819546', 'temporary': False, 'installed': True, 'terminalName': '31274', 'name': 'MLK Library/9th & G St NW'}"
7037,capital-bikeshare,31080 - Lee Hwy & N Scott St,38.897612,-77.080851,6,9,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 335, 'installDate': '0', 'latestUpdateTime': '1445797182213', 'temporary': False, 'installed': True, 'terminalName': '31080', 'name': 'Lee Hwy & N Scott St'}"
7038,capital-bikeshare,31275 - New Hampshire Ave & 24th St NW,38.901755,-77.051084,2,16,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 336, 'installDate': '0', 'latestUpdateTime': '1445796647957', 'temporary': False, 'installed': True, 'terminalName': '31275', 'name': 'New Hampshire Ave & 24th St NW'}"
7039,capital-bikeshare,31082 - Eisenhower Ave & Mill Race Ln,38.801111,-77.068952,8,7,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 337, 'installDate': '0', 'latestUpdateTime': '1445783262391', 'temporary': False, 'installed': True, 'terminalName': '31082', 'name': 'Eisenhower Ave & Mill Race Ln'}"
7040,capital-bikeshare,31083 - Potomac Greens Dr & Slaters Ln,38.82175,-77.047494,2,8,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 338, 'installDate': '0', 'latestUpdateTime': '1445797114235', 'temporary': False, 'installed': True, 'terminalName': '31083', 'name': 'Potomac Greens Dr & Slaters Ln'}"
7041,capital-bikeshare,31084 - Ballenger Ave & Dulaney St,38.802677,-77.063562,9,10,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 339, 'installDate': '0', 'latestUpdateTime': '1445792332830', 'temporary': False, 'installed': True, 'terminalName': '31084', 'name': 'Ballenger Ave & Dulaney St'}"
7042,capital-bikeshare,31085 - Mount Vernon Ave & E Nelson Ave,38.820064,-77.057619,7,4,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 340, 'installDate': '0', 'latestUpdateTime': '1445789491190', 'temporary': False, 'installed': True, 'terminalName': '31085', 'name': 'Mount Vernon Ave & E Nelson Ave'}"
7043,capital-bikeshare,31086 - Mount Vernon Ave & E Del Ray Ave,38.82595,-77.058541,9,5,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 341, 'installDate': '0', 'latestUpdateTime': '1445794529801', 'temporary': False, 'installed': True, 'terminalName': '31086', 'name': 'Mount Vernon Ave & E Del Ray Ave'}"
7044,capital-bikeshare,31087 - Monroe Ave & Leslie Ave,38.820932,-77.053096,7,8,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 342, 'installDate': '0', 'latestUpdateTime': '1445781470674', 'temporary': False, 'installed': True, 'terminalName': '31087', 'name': 'Monroe Ave & Leslie Ave'}"
7045,capital-bikeshare,31088 - Mount Vernon Ave & Kennedy St,38.833077,-77.059821,8,7,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 343, 'installDate': '0', 'latestUpdateTime': '1445796679731', 'temporary': False, 'installed': True, 'terminalName': '31088', 'name': 'Mount Vernon Ave & Kennedy St'}"
7046,capital-bikeshare,31089 - Court House Metro / 15th & N Uhle St ,38.890612,-77.084801,0,21,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 344, 'installDate': '0', 'latestUpdateTime': '1445793665283', 'temporary': False, 'installed': True, 'terminalName': '31089', 'name': 'Court House Metro / 15th & N Uhle St '}"
7047,capital-bikeshare,32049 - Washington Adventist U / Flower Ave & Division St,38.986743,-77.000035,8,7,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 345, 'installDate': '0', 'latestUpdateTime': '1445796597749', 'temporary': False, 'installed': True, 'terminalName': '32049', 'name': 'Washington Adventist U / Flower Ave & Division St'}"
7048,capital-bikeshare,31090 - 6th & S Ball St,38.864702,-77.048672,3,12,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 346, 'installDate': '0', 'latestUpdateTime': '1445786971416', 'temporary': False, 'installed': True, 'terminalName': '31090', 'name': '6th & S Ball St'}"
7049,capital-bikeshare,31315 - McKinley St & Connecticut Ave NW,38.96497,-77.075946,11,8,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 347, 'installDate': '0', 'latestUpdateTime': '1445790347117', 'temporary': False, 'installed': True, 'terminalName': '31315', 'name': 'McKinley St & Connecticut Ave NW'}"
7050,capital-bikeshare,31276 - 15th & L St NW,38.90381,-77.034931,7,16,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 348, 'installDate': '0', 'latestUpdateTime': '1445796301686', 'temporary': False, 'installed': True, 'terminalName': '31276', 'name': '15th & L St NW'}"
7051,capital-bikeshare,31277 - 17th & G St NW,38.89841,-77.039624,8,23,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 349, 'installDate': '0', 'latestUpdateTime': '1445797044374', 'temporary': False, 'installed': True, 'terminalName': '31277', 'name': '17th & G St NW'}"
7052,capital-bikeshare,32050 - Spring St & Second Ave,38.997653,-77.034499,5,10,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 350, 'installDate': '0', 'latestUpdateTime': '1445763780963', 'temporary': False, 'installed': True, 'terminalName': '32050', 'name': 'Spring St & Second Ave'}"
7053,capital-bikeshare,31278 - 18th & R St NW,38.912648,-77.041834,0,18,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 351, 'installDate': '0', 'latestUpdateTime': '1445796999255', 'temporary': False, 'installed': True, 'terminalName': '31278', 'name': '18th & R St NW'}"
7054,capital-bikeshare,31091 - S Joyce & 16th St S,38.859254,-77.063275,9,5,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 352, 'installDate': '0', 'latestUpdateTime': '1445796299662', 'temporary': False, 'installed': True, 'terminalName': '31091', 'name': 'S Joyce & 16th St S'}"
7055,capital-bikeshare,31517 - Union Market/6th St & Neal Pl NE,38.908008,-76.996985,5,16,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 353, 'installDate': '0', 'latestUpdateTime': '1445796782195', 'temporary': False, 'installed': True, 'terminalName': '31517', 'name': 'Union Market/6th St & Neal Pl NE'}"
7056,capital-bikeshare,31092 - N Nelson St & Lee Hwy,38.895929,-77.105246,7,8,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 354, 'installDate': '0', 'latestUpdateTime': '1445796808711', 'temporary': False, 'installed': True, 'terminalName': '31092', 'name': 'N Nelson St & Lee Hwy'}"
7057,capital-bikeshare,31093 - 21st St N & N Pierce St,38.898984,-77.078317,0,15,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 355, 'installDate': '0', 'latestUpdateTime': '1445795982596', 'temporary': False, 'installed': True, 'terminalName': '31093', 'name': '21st St N & N Pierce St'}"
7058,capital-bikeshare,31094 - Lee Hwy & N Kirkwood Rd,38.895377,-77.09713,12,3,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 356, 'installDate': '0', 'latestUpdateTime': '1445763632497', 'temporary': False, 'installed': True, 'terminalName': '31094', 'name': 'Lee Hwy & N Kirkwood Rd'}"
7059,capital-bikeshare,31279 - 19th & G St NW,38.898412,-77.043182,2,20,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 357, 'installDate': '0', 'latestUpdateTime': '1445794460919', 'temporary': False, 'installed': True, 'terminalName': '31279', 'name': '19th & G St NW'}"
7060,capital-bikeshare,31095 - Army Navy Dr & S Nash St,38.862467,-77.068242,5,6,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 364, 'installDate': '0', 'latestUpdateTime': '1445790718865', 'temporary': False, 'installed': True, 'terminalName': '31095', 'name': 'Army Navy Dr & S Nash St'}"
7061,capital-bikeshare,31280 - 11th & S St NW,38.913761,-77.027025,9,14,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 367, 'installDate': '0', 'latestUpdateTime': '1445796773050', 'temporary': False, 'installed': True, 'terminalName': '31280', 'name': '11th & S St NW'}"
7062,capital-bikeshare,31096 - S Walter Reed Dr & 8th St S,38.86612,-77.08787,4,11,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 368, 'installDate': '0', 'latestUpdateTime': '1445763657090', 'temporary': False, 'installed': True, 'terminalName': '31096', 'name': 'S Walter Reed Dr & 8th St S'}"
7063,capital-bikeshare,31639 - 2nd & G St NE,38.89967,-77.003666,8,13,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 369, 'installDate': '0', 'latestUpdateTime': '1445796325315', 'temporary': False, 'installed': True, 'terminalName': '31639', 'name': '2nd & G St NE'}"
7064,capital-bikeshare,31281 - 8th & O St NW,38.90864,-77.02277,7,10,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 370, 'installDate': '0', 'latestUpdateTime': '1445796768006', 'temporary': False, 'installed': True, 'terminalName': '31281', 'name': '8th & O St NW'}"
7065,capital-bikeshare,31411 - Georgia & Missouri Ave NW,38.961339,-77.027855,8,9,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 371, 'installDate': '0', 'latestUpdateTime': '1445788698577', 'temporary': False, 'installed': True, 'terminalName': '31411', 'name': 'Georgia & Missouri Ave NW'}"
7066,capital-bikeshare,31712 - Oklahoma Ave & D St NE,38.894474,-76.974828,14,5,2015-10-25 18:20:54,"{'removalDate': '', 'locked': False, 'uid': 373, 'installDate': '0', 'latestUpdateTime': '1445796388665', 'temporary': False, 'installed': True, 'terminalName': '31712', 'name': 'Oklahoma Ave & D St NE'}"
7067,bike-chattanooga,1297 - 100 Manufacturers Rd,35.063014,-85.310469,2,17,2015-10-25 18:20:55,"{'uid': 1297, 'landMark': u'Renaissance Park', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 19, 'altitude': u'212', 'stAddress2': u'', 'stAddress1': u'100 Manufacturers Rd', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7068,bike-chattanooga,1299 - 200 River St Outdoor Chattanooga,35.06141,-85.306574,20,4,2015-10-25 18:20:55,"{'uid': 1299, 'landMark': u'Outdoor Chattanooga / Coolidge Park', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 24, 'altitude': u'20', 'stAddress2': u'', 'stAddress1': u'200 River St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'12345', 'statusKey': 1}"
7069,bike-chattanooga,1301 - 301 Manufacturers Rd,35.063304,-85.315211,7,8,2015-10-25 18:20:55,"{'uid': 1301, 'landMark': u'2 North Shore Shopping Center', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'215', 'stAddress2': u'', 'stAddress1': u'301 Manufacturers Rd', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7070,bike-chattanooga,1303 - 215 Broad St,35.053928,-85.310925,15,4,2015-10-25 18:20:55,"{'uid': 1303, 'landMark': u'Shuttle Park North (CARTA)', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 19, 'altitude': u'221', 'stAddress2': u'', 'stAddress1': u'215 Broad St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7071,bike-chattanooga,1305 - Market St & E 14th St,35.036904,-85.307269,3,14,2015-10-25 18:20:55,"{'uid': 1305, 'landMark': u'Chattanooga Choo Choo', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 17, 'altitude': u'228', 'stAddress2': u'', 'stAddress1': u'Market St & E 14th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7072,bike-chattanooga,1307 - Market & E 4th Street,35.052701,-85.309483,15,4,2015-10-25 18:20:55,"{'uid': 1307, 'landMark': u'Hair of the Dog', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 19, 'altitude': u'220', 'stAddress2': u'', 'stAddress1': u'Market and E 4th', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7073,bike-chattanooga,1309 - Market St & W 12th St,35.042774,-85.309331,4,11,2015-10-25 18:20:55,"{'uid': 1309, 'landMark': u'TVA / Warehouse Row', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'212', 'stAddress2': u'', 'stAddress1': u'Market St & W 12th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7074,bike-chattanooga,1311 - Market St & Cowart St,35.040771,-85.308394,4,15,2015-10-25 18:20:55,"{'uid': 1311, 'landMark': u'Development Resource Center', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 19, 'altitude': u'208', 'stAddress2': u'', 'stAddress1': u'Market St & Cowart St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7075,bike-chattanooga,1313 - Chestnut St & Riverfront Pkwy,35.056655,-85.310487,4,15,2015-10-25 18:20:55,"{'uid': 1313, 'landMark': u""Ross's Landing "", 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 19, 'altitude': u'198', 'stAddress2': u'', 'stAddress1': u'100 Riverfront Parkway', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7076,bike-chattanooga,1315 - Carter St & W 12th St,35.043367,-85.312762,5,10,2015-10-25 18:20:55,"{'uid': 1315, 'landMark': u'Convention Center', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'222', 'stAddress2': u'', 'stAddress1': u'Carter St & W 12th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7077,bike-chattanooga,1317 - Broad St & W 6th St,35.049429,-85.310399,10,3,2015-10-25 18:20:55,"{'uid': 1317, 'landMark': u'Regions Bank', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 13, 'altitude': u'221', 'stAddress2': u'', 'stAddress1': u'Broad St & W 6th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7078,bike-chattanooga,1319 - 100 Walnut St,35.055687,-85.307813,4,11,2015-10-25 18:20:55,"{'uid': 1319, 'landMark': u'Walnut Street Square', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'231', 'stAddress2': u'', 'stAddress1': u'100 Walnut St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7079,bike-chattanooga,1321 - High St & E 2nd St,35.054161,-85.305448,4,11,2015-10-25 18:20:55,"{'uid': 1321, 'landMark': u'Bluff View Arts District', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'220', 'stAddress2': u'', 'stAddress1': u'High St & E 2nd St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37403', 'statusKey': 1}"
7080,bike-chattanooga,1323 - Power Alley & Riverfront Pkwy,35.055582,-85.312797,16,1,2015-10-25 18:20:55,"{'uid': 1323, 'landMark': u'River Pier Landing', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 17, 'altitude': u'198', 'stAddress2': u'', 'stAddress1': u'Power Alley & Riverfront Pkwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7081,bike-chattanooga,1325 - Market St & ML King Blvd,35.045603,-85.309207,2,8,2015-10-25 18:20:55,"{'uid': 1325, 'landMark': u'Miller Park', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 11, 'altitude': u'213', 'stAddress2': u'', 'stAddress1': u'Market St & M.L. King Blvd', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7082,bike-chattanooga,1327 - ML King Blvd & Lindsay St,35.044973,-85.307015,10,9,2015-10-25 18:20:55,"{'uid': 1327, 'landMark': u'Bessie Smith Cultural Center', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 19, 'altitude': u'206', 'stAddress2': u'', 'stAddress1': u'M.L. King Blvd & Lindsay St', 'statusValue': u'In Service', 'testStation': False, 'location': u'fsdsf', 'postalCode': u'', 'statusKey': 1}"
7083,bike-chattanooga,1329 - McCallie Ave & Lindsay St,35.047319,-85.305834,4,15,2015-10-25 18:20:55,"{'uid': 1329, 'landMark': u'Memorial Auditorium', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 19, 'altitude': u'212', 'stAddress2': u'', 'stAddress1': u'McCallie Ave & Lindsay St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7084,bike-chattanooga,1331 - E 5th St & Collins St,35.047862,-85.297186,8,11,2015-10-25 18:20:55,"{'uid': 1331, 'landMark': u'UTC / Holt Hall', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 19, 'altitude': u'224', 'stAddress2': u'', 'stAddress1': u'E 5th St & Collins St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7085,bike-chattanooga,1333 - 800 E 8th St,35.043639,-85.297988,7,8,2015-10-25 18:20:55,"{'uid': 1333, 'landMark': u'UTC / University Greenway ', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'213', 'stAddress2': u'', 'stAddress1': u'800 E 8th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7086,bike-chattanooga,1335 - Oak St & University Greenway,35.045057,-85.296087,5,10,2015-10-25 18:20:55,"{'uid': 1335, 'landMark': u'UTC / Lockmiller Dorm', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'212', 'stAddress2': u'', 'stAddress1': u'Oak St & University Greenway', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7087,bike-chattanooga,1337 - Oak St & Houston St,35.047574,-85.302739,4,10,2015-10-25 18:20:55,"{'uid': 1337, 'landMark': u'UTC / Johnson Obear Apts.', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 14, 'altitude': u'223', 'stAddress2': u'', 'stAddress1': u'Oak St & Houston St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'', 'statusKey': 1}"
7088,bike-chattanooga,1341 - E Main St & Rossville Ave,35.035217,-85.305187,6,9,2015-10-25 18:20:55,"{'uid': 1341, 'landMark': u'Fire Hall No. 1', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'210', 'stAddress2': u'', 'stAddress1': u'218 E Main St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37408', 'statusKey': 1}"
7089,bike-chattanooga,1343 - Broad St & W 4th St,35.05251,-85.310874,10,1,2015-10-25 18:20:55,"{'uid': 1343, 'landMark': u'Majestic Theater', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 11, 'altitude': u'199', 'stAddress2': u'', 'stAddress1': u'401 Broad St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7090,bike-chattanooga,1345 - Broad St & W 8th St,35.047205,-85.310675,9,6,2015-10-25 18:20:55,"{'uid': 1345, 'landMark': u'James Building', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'251', 'stAddress2': u'', 'stAddress1': u'735 Broad St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7091,bike-chattanooga,1347 - W Main St & Cowart St,35.037381,-85.310411,2,13,2015-10-25 18:20:55,"{'uid': 1347, 'landMark': u'Cross Fit', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'202', 'stAddress2': u'', 'stAddress1': u'343 W Main St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37408', 'statusKey': 1}"
7092,bike-chattanooga,1349 - 1216 Broad St,35.040549,-85.309554,7,8,2015-10-25 18:20:55,"{'uid': 1349, 'landMark': u'Chattanoogan Hotel & Conference Center', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'sample test', 'stAddress1': u'1216 Broad St', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37402', 'statusKey': 1}"
7093,bike-chattanooga,1351 - 1826 Carter St,35.037433,-85.315093,3,12,2015-10-25 18:20:55,"{'uid': 1351, 'landMark': u'Finely Stadium', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'1826 Carter St', 'statusValue': u'In Service', 'testStation': False, 'location': u'bgdsgdgdgg', 'postalCode': u'0101111111', 'statusKey': 1}"
7094,bike-chattanooga,1353 - 500 Georgia Ave,35.050771,-85.305346,4,15,2015-10-25 18:20:55,"{'uid': 1353, 'landMark': u'Unum', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 19, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'500 Georgia Ave', 'statusValue': u'In Service', 'testStation': False, 'location': u'', 'postalCode': u'37403', 'statusKey': 1}"
7095,bike-chattanooga,1363 - Broad St & W 10th St,35.044458,-85.310458,6,9,2015-10-25 18:20:55,"{'uid': 1363, 'landMark': u'Library', 'lastCommunicationTime': None, 'city': u'chattanooga', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Broad St & W 10th St', 'statusValue': u'In Service', 'testStation': False, 'location': u'Broad St & W 10th St', 'postalCode': u'', 'statusKey': 1}"
7096,bike-chattanooga,1369 - Douglas St,35.048285,-85.300237,8,7,2015-10-25 18:20:55,"{'uid': 1369, 'landMark': u'UTC / Maclellan Gym', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Douglas St & Vine St', 'statusValue': u'In Service', 'testStation': False, 'location': u'Douglas and Vine', 'postalCode': u'', 'statusKey': 1}"
7097,bike-chattanooga,1373 - Hubert Fry Center Tennessee Riverpark,35.096003,-85.254503,16,9,2015-10-25 18:20:55,"{'uid': 1373, 'landMark': u'Boat Ramp Entrance', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 25, 'altitude': u'', 'stAddress2': u'Next to Boat Ramp', 'stAddress1': u'4310 Amnicola Hwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'Hubert Fry Center', 'postalCode': u'37405', 'statusKey': 1}"
7098,bike-chattanooga,1420 - SpringHill Suites,35.053801,-85.32021,7,8,2015-10-25 18:20:55,"{'uid': 1420, 'landMark': u'SpringHill Suites', 'lastCommunicationTime': None, 'city': u'Chattanooga', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'495 Riverfront Pkwy', 'statusValue': u'In Service', 'testStation': False, 'location': u'SpringHill Suites', 'postalCode': u'37402', 'statusKey': 1}"
7099,bike-chattanooga,1421 - Pine St. & W. 6th St.,35.049271,-85.312617,8,7,2015-10-25 18:20:55,"{'uid': 1421, 'landMark': u'Liberty Tower', 'lastCommunicationTime': None, 'city': u'', 'totalDocks': 15, 'altitude': u'', 'stAddress2': u'', 'stAddress1': u'Pine St. & W. 6th St.', 'statusValue': u'In Service', 'testStation': False, 'location': u'Pine St. & W. 6th St.', 'postalCode': u'37402', 'statusKey': 1}"
7100,nice-ride,30000 - 100 Main Street SE,44.984892,-93.256551,20,7,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 2, 'installDate': '0', 'latestUpdateTime': '1445795871640', 'temporary': False, 'installed': True, 'terminalName': '30000', 'name': '100 Main Street SE'}"
7101,nice-ride,30001 - 25th Street & 33rd Ave S,44.957341,-93.223374,9,6,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 3, 'installDate': '0', 'latestUpdateTime': '1445788116390', 'temporary': False, 'installed': True, 'terminalName': '30001', 'name': '25th Street & 33rd Ave S'}"
7102,nice-ride,30002 - Riverside Ave & 23rd Ave S,44.967115,-93.240149,6,9,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 4, 'installDate': '0', 'latestUpdateTime': '1445795210341', 'temporary': False, 'installed': True, 'terminalName': '30002', 'name': 'Riverside Ave & 23rd Ave S'}"
7103,nice-ride,30003 - Plymouth Ave N &  N Oliver Ave,44.991412,-93.306269,6,9,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 5, 'installDate': '0', 'latestUpdateTime': '1445769767123', 'temporary': False, 'installed': True, 'terminalName': '30003', 'name': 'Plymouth Ave N &  N Oliver Ave'}"
7104,nice-ride,30004 - 11th Street & Hennepin,44.97534,-93.27869,9,14,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 6, 'installDate': '0', 'latestUpdateTime': '1445789145361', 'temporary': False, 'installed': True, 'terminalName': '30004', 'name': '11th Street & Hennepin'}"
7105,nice-ride,30005 - Hennepin & Central Avenue NE,44.98889,-93.25392,7,8,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 7, 'installDate': '0', 'latestUpdateTime': '1445788839053', 'temporary': False, 'installed': True, 'terminalName': '30005', 'name': 'Hennepin & Central Avenue NE'}"
7106,nice-ride,30006 - YWCA Downtown,44.972217,-93.276435,20,3,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 8, 'installDate': '0', 'latestUpdateTime': '1445796778812', 'temporary': False, 'installed': True, 'terminalName': '30006', 'name': 'YWCA Downtown'}"
7107,nice-ride,30007 - 9th Street & 4th Ave,44.97265,-93.26872,10,9,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 9, 'installDate': '0', 'latestUpdateTime': '1445791372555', 'temporary': False, 'installed': True, 'terminalName': '30007', 'name': '9th Street & 4th Ave'}"
7108,nice-ride,30008 - Midtown Exchange,44.94859,-93.2602,9,10,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 10, 'installDate': '0', 'latestUpdateTime': '1445793552182', 'temporary': False, 'installed': True, 'terminalName': '30008', 'name': 'Midtown Exchange'}"
7109,nice-ride,30009 - 4th Street & 13th Ave SE,44.98102,-93.23746,6,13,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 11, 'installDate': '0', 'latestUpdateTime': '1445793873055', 'temporary': False, 'installed': True, 'terminalName': '30009', 'name': '4th Street & 13th Ave SE'}"
7110,nice-ride,30010 - Hennepin & Laurel Ave,44.97391,-93.28305,4,11,2015-10-25 18:20:56,"{'removalDate': '0', 'locked': False, 'uid': 12, 'installDate': '0', 'latestUpdateTime': '1445796356258', 'temporary': False, 'installed': True, 'terminalName': '30010', 'name': 'Hennepin & Laurel Ave'}"
